time,x_des,z_des
8.473,0.458088846837799,0.360650288254617
8.474,0.458090006640081,0.360635689269598
8.475,0.458091161600571,0.360621115214327
8.476,0.458092311735689,0.360606566068302
8.477,0.458093457061816,0.360592041811001
8.478,0.458094597595291,0.360577542421883
8.479,0.458095733352411,0.360563067880387
8.48,0.458096864349432,0.360548618165936
8.481,0.458097990602572,0.36053419325793
8.482,0.458099112128003,0.360519793135753
8.483,0.45810022894186,0.360505417778771
8.484,0.458101341060235,0.360491067166329
8.485,0.458102448499179,0.360476741277755
8.486,0.458103551274705,0.360462440092358
8.487,0.458104649402782,0.36044816358943
8.488,0.45810574289934,0.360433911748242
8.489,0.458106831780268,0.36041968454805
8.49,0.458107916061413,0.360405481968089
8.491,0.458108995758585,0.360391303987577
8.492,0.458110070887551,0.360377150585715
8.493,0.458111141464037,0.360363021741684
8.494,0.458112207503731,0.360348917434649
8.495,0.458113269022279,0.360334837643756
8.496,0.458114326035287,0.360320782348134
8.497,0.458115378558322,0.360306751526894
8.498,0.45811642660691,0.36029274515913
8.499,0.458117470196536,0.360278763223916
8.5,0.458118509342647,0.360264805700312
8.501,0.458119544060649,0.36025087256736
8.502,0.458120574365908,0.360236963804081
8.503,0.458121600273751,0.360223079389485
8.504,0.458122621799465,0.360209219302558
8.505,0.458123638958296,0.360195383522275
8.506,0.458124651765453,0.360181572027589
8.507,0.458125660236103,0.36016778479744
8.508,0.458126664385375,0.360154021810749
8.509,0.458127664228357,0.360140283046421
8.51,0.458128659780099,0.360126568483342
8.511,0.458129651055612,0.360112878100386
8.512,0.458130638069867,0.360099211876405
8.513,0.458131620837795,0.360085569790239
8.514,0.45813259937429,0.360071951820708
8.515,0.458133573694204,0.360058357946618
8.516,0.458134543812352,0.360044788146758
8.517,0.458135509743511,0.3600312423999
8.518,0.458136471502416,0.360017720684801
8.519,0.458137429103766,0.360004222980201
8.52,0.45813838256222,0.359990749264825
8.521,0.458139331892398,0.359977299517379
8.522,0.458140277108881,0.359963873716558
8.523,0.458141218226213,0.359950471841037
8.524,0.458142155258899,0.359937093869477
8.525,0.458143088221404,0.359923739780523
8.526,0.458144017128156,0.359910409552805
8.527,0.458144941993545,0.359897103164935
8.528,0.458145862831921,0.359883820595513
8.529,0.458146779657596,0.359870561823122
8.53,0.458147692484846,0.359857326826328
8.531,0.458148601327907,0.359844115583684
8.532,0.458149506200977,0.359830928073726
8.533,0.458150407118216,0.359817764274978
8.534,0.458151304093747,0.359804624165945
8.535,0.458152197141655,0.359791507725119
8.536,0.458153086275985,0.359778414930976
8.537,0.458153971510746,0.359765345761979
8.538,0.458154852859911,0.359752300196574
8.539,0.458155730337411,0.359739278213194
8.54,0.458156603957144,0.359726279790256
8.541,0.458157473732968,0.359713304906163
8.542,0.458158339678703,0.359700353539304
8.543,0.458159201808132,0.359687425668051
8.544,0.458160060135003,0.359674521270765
8.545,0.458160914673024,0.35966164032579
8.546,0.458161765435866,0.359648782811458
8.547,0.458162612437164,0.359635948706085
8.548,0.458163455690516,0.359623137987972
8.549,0.458164295209481,0.359610350635409
8.55,0.458165131007582,0.35959758662667
8.551,0.458165963098308,0.359584845940015
8.552,0.458166791495106,0.359572128553689
8.553,0.458167616211389,0.359559434445927
8.554,0.458168437260534,0.359546763594946
8.555,0.458169254655879,0.359534115978951
8.556,0.458170068410728,0.359521491576135
8.557,0.458170878538346,0.359508890364675
8.558,0.458171685051964,0.359496312322734
8.559,0.458172487964773,0.359483757428465
8.56,0.458173287289931,0.359471225660004
8.561,0.458174083040558,0.359458716995477
8.562,0.458174875229739,0.359446231412993
8.563,0.458175663870521,0.35943376889065
8.564,0.458176448975916,0.359421329406535
8.565,0.4581772305589,0.359408912938717
8.566,0.458178008632413,0.359396519465255
8.567,0.458178783209358,0.359384148964196
8.568,0.458179554302603,0.359371801413573
8.569,0.458180321924981,0.359359476791404
8.57,0.458181086089286,0.359347175075698
8.571,0.458181846808281,0.35933489624445
8.572,0.458182604094689,0.359322640275641
8.573,0.458183357961201,0.359310407147241
8.574,0.458184108420469,0.359298196837207
8.575,0.458184855485112,0.359286009323484
8.576,0.458185599167713,0.359273844584004
8.577,0.458186339480819,0.359261702596687
8.578,0.458187076436942,0.359249583339441
8.579,0.45818781004856,0.359237486790161
8.58,0.458188540328114,0.359225412926732
8.581,0.458189267288011,0.359213361727025
8.582,0.458189990940623,0.359201333168898
8.583,0.458190711298285,0.359189327230201
8.584,0.4581914283733,0.359177343888769
8.585,0.458192142177935,0.359165383122426
8.586,0.458192852724421,0.359153444908984
8.587,0.458193560024957,0.359141529226244
8.588,0.458194264091703,0.359129636051996
8.589,0.45819496493679,0.359117765364016
8.59,0.458195662572309,0.359105917140071
8.591,0.45819635701032,0.359094091357916
8.592,0.458197048262847,0.359082287995294
8.593,0.45819773634188,0.359070507029937
8.594,0.458198421259375,0.359058748439566
8.595,0.458199103027254,0.359047012201891
8.596,0.458199781657404,0.359035298294611
8.597,0.458200457161677,0.359023606695413
8.598,0.458201129551894,0.359011937381973
8.599,0.458201798839839,0.359000290331959
8.6,0.458202465037263,0.358988665523024
8.601,0.458203128155883,0.358977062932813
8.602,0.458203788207383,0.358965482538959
8.603,0.458204445203413,0.358953924319085
8.604,0.458205099155588,0.358942388250804
8.605,0.45820575007549,0.358930874311716
8.606,0.458206397974669,0.358919382479413
8.607,0.458207042864638,0.358907912731477
8.608,0.458207684756881,0.358896465045476
8.609,0.458208323662845,0.358885039398972
8.61,0.458208959593945,0.358873635769514
8.611,0.458209592561563,0.358862254134642
8.612,0.458210222577047,0.358850894471885
8.613,0.458210849651712,0.358839556758764
8.614,0.45821147379684,0.358828240972787
8.615,0.458212095023681,0.358816947091455
8.616,0.458212713343451,0.358805675092257
8.617,0.458213328767332,0.358794424952674
8.618,0.458213941306475,0.358783196650174
8.619,0.458214550971998,0.35877199016222
8.62,0.458215157774985,0.358760805466261
8.621,0.458215761726489,0.35874964253974
8.622,0.458216362837528,0.358738501360087
8.623,0.45821696111909,0.358727381904727
8.624,0.458217556582129,0.35871628415107
8.625,0.458218149237567,0.358705208076522
8.626,0.458218739096294,0.358694153658476
8.627,0.458219326169168,0.358683120874318
8.628,0.458219910467012,0.358672109701424
8.629,0.45822049200062,0.358661120117161
8.63,0.458221070780753,0.358650152098887
8.631,0.458221646818139,0.35863920562395
8.632,0.458222220123475,0.358628280669691
8.633,0.458222790707425,0.358617377213441
8.634,0.458223358580623,0.358606495232523
8.635,0.45822392375367,0.358595634704249
8.636,0.458224486237134,0.358584795605925
8.637,0.458225046041553,0.358573977914848
8.638,0.458225603177432,0.358563181608305
8.639,0.458226157655248,0.358552406663576
8.64,0.45822670948544,0.358541653057931
8.641,0.458227258678423,0.358530920768633
8.642,0.458227805244574,0.358520209772936
8.643,0.458228349194242,0.358509520048086
8.644,0.458228890537746,0.35849885157132
8.645,0.45822942928537,0.358488204319869
8.646,0.45822996544737,0.358477578270953
8.647,0.458230499033969,0.358466973401786
8.648,0.458231030055361,0.358456389689574
8.649,0.458231558521706,0.358445827111513
8.65,0.458232084443136,0.358435285644794
8.651,0.458232607829751,0.358424765266598
