time,waist,shoulder,elbow,forearm_roll,wrist_angle,wrist_rotate,gripper
0,0,-0.523598775598299,0.523598775598299,0,0.392699081698724,0,0.026
0.001,0,-0.523598775598299,0.523598775598299,0,0.392699081698724,0,0.026
0.002,0,-0.523598775598299,0.523598775598299,0,0.392699081698724,0,0.026
0.003,0,-0.523598775598283,0.523598775598279,0,0.392699081698712,0,0.026
0.004,0,-0.523598775598241,0.523598775598225,0,0.392699081698678,0,0.026
0.005,0,-0.523598775598153,0.523598775598113,0,0.392699081698607,0,0.026
0.006,0,-0.523598775597992,0.523598775597908,0,0.392699081698477,0,0.026
0.007,0,-0.523598775597727,0.523598775597571,0,0.392699081698264,0,0.026
0.008,0,-0.523598775597321,0.523598775597054,0,0.392699081697937,0,0.026
0.009,0,-0.52359877559673,0.523598775596303,0,0.392699081697462,0,0.026
0.01,0,-0.523598775595905,0.523598775595254,0,0.392699081696799,0,0.026
0.011,0,-0.523598775594792,0.523598775593838,0,0.392699081695904,0,0.026
0.012,0,-0.523598775593331,0.523598775591979,0,0.392699081694729,0,0.026
0.013,0,-0.523598775591455,0.523598775589593,0,0.39269908169322,0,0.026
0.014,0,-0.523598775589092,0.523598775586587,0,0.39269908169132,0,0.026
0.015,0,-0.523598775586165,0.523598775582864,0,0.392699081688966,0,0.026
0.016,0,-0.52359877558259,0.523598775578316,0,0.392699081686091,0,0.026
0.017,0,-0.523598775578278,0.523598775572832,0,0.392699081682623,0,0.026
0.018,0,-0.523598775573134,0.523598775566288,0,0.392699081678486,0,0.026
0.019,0,-0.523598775567057,0.523598775558559,0,0.392699081673599,0,0.026
0.02,0,-0.523598775559942,0.523598775549507,0,0.392699081667877,0,0.026
0.021,0,-0.523598775551675,0.523598775538991,0,0.392699081661228,0,0.026
0.022,0,-0.523598775542138,0.523598775526861,0,0.392699081653559,0,0.026
0.023,0,-0.523598775531209,0.523598775512959,0,0.39269908164477,0,0.026
0.024,0,-0.523598775518758,0.52359877549712,0,0.392699081634756,0,0.026
0.025,0,-0.523598775504648,0.523598775479173,0,0.392699081623409,0,0.026
0.026,0,-0.523598775488741,0.523598775458938,0,0.392699081610615,0,0.026
0.027,0,-0.523598775470888,0.523598775436228,0,0.392699081596258,0,0.026
0.028,0,-0.523598775450936,0.52359877541085,0,0.392699081580213,0,0.026
0.029,0,-0.523598775428729,0.523598775382601,0,0.392699081562353,0,0.026
0.03,0,-0.523598775404103,0.523598775351275,0,0.392699081542548,0,0.026
0.031,0,-0.523598775376886,0.523598775316655,0,0.39269908152066,0,0.026
0.032,0,-0.523598775346904,0.523598775278517,0,0.392699081496547,0,0.026
0.033,0,-0.523598775313975,0.523598775236631,0,0.392699081470066,0,0.026
0.034,0,-0.523598775277914,0.523598775190759,0,0.392699081441064,0,0.026
0.035,0,-0.523598775238526,0.523598775140657,0,0.392699081409388,0,0.026
0.036,0,-0.523598775195613,0.52359877508607,0,0.392699081374877,0,0.026
0.037,0,-0.523598775148972,0.523598775026741,0,0.392699081337366,0,0.026
0.038,0,-0.523598775098391,0.523598774962401,0,0.392699081296689,0,0.026
