time,waist,shoulder,elbow,forearm_roll,wrist_angle,wrist_rotate,waist_d,shoulder_d,elbow_d,forearm_roll_d,wrist_angle_d,wrist_rotate_d
0.87,0,0,0,0,0.310018104775329,0,0,0,0,0,0.201594285112972,0
0.871,0,0,0,0,0.310219454226932,0,0,0,0,0,0.201104565101163,0
0.872,0,0,0,0,0.310420313799674,0,0,0,0,0,0.200614527517797,0
0.873,0,0,0,0,0.310620683176369,0,0,0,0,0,0.200124173136708,0
0.874,0,0,0,0,0.310820562040606,0,0,0,0,0,0.199633502732233,0
0.875,0,0,0,0,0.31101995007675,0,0,0,0,0,0.199142517079208,0
0.876,0,0,0,0,0.31121884696994,0,0,0,0,0,0.198651216952967,0
0.877,0,0,0,0,0.31141725240609,0,0,0,0,0,0.198159603129339,0
0.878,0,0,0,0,0.311615166071892,0,0,0,0,0,0.197667676384649,0
0.879,0,0,0,0,0.311812587654812,0,0,0,0,0,0.197175437495718,0
0.88,0,0,0,0,0.312009516843094,0,0,0,0,0,0.196682887239857,0
0.881,0,0,0,0,0.312205953325762,0,0,0,0,0,0.196190026394871,0
0.882,0,0,0,0,0.312401896792614,0,0,0,0,0,0.195696855739053,0
0.883,0,0,0,0,0.312597346934229,0,0,0,0,0,0.195203376051189,0
0.884,0,0,0,0,0.312792303441965,0,0,0,0,0,0.194709588110549,0
0.885,0,0,0,0,0.312986766007959,0,0,0,0,0,0.194215492696892,0
0.886,0,0,0,0,0.313180734325128,0,0,0,0,0,0.193721090590463,0
0.887,0,0,0,0,0.313374208087169,0,0,0,0,0,0.19322638257199,0
0.888,0,0,0,0,0.313567186988562,0,0,0,0,0,0.192731369422683,0
0.889,0,0,0,0,0.313759670724565,0,0,0,0,0,0.192236051924238,0
0.89,0,0,0,0,0.313951658991221,0,0,0,0,0,0.191740430858827,0
0.891,0,0,0,0,0.314143151485355,0,0,0,0,0,0.191244507009103,0
0.892,0,0,0,0,0.314334147904572,0,0,0,0,0,0.190748281158199,0
0.893,0,0,0,0,0.314524647947265,0,0,0,0,0,0.190251754089722,0
0.894,0,0,0,0,0.314714651312607,0,0,0,0,0,0.189754926587757,0
0.895,0,0,0,0,0.314904157700558,0,0,0,0,0,0.189257799436862,0
0.896,0,0,0,0,0.31509316681186,0,0,0,0,0,0.188760373422069,0
0.897,0,0,0,0,0.315281678348042,0,0,0,0,0,0.188262649328881,0
0.898,0,0,0,0,0.31546969201142,0,0,0,0,0,0.187764627943273,0
0.899,0,0,0,0,0.315657207505094,0,0,0,0,0,0.187266310051688,0
0.9,0,0,0,0,0.31584422453295,0,0,0,0,0,0.186767696441038,0
0.901,0,0,0,0,0.316030742799665,0,0,0,0,0,0.186268787898702,0
0.902,0,0,0,0,0.3162167620107,0,0,0,0,0,0.185769585212525,0
0.903,0,0,0,0,0.316402281872305,0,0,0,0,0,0.185270089170817,0
0.904,0,0,0,0,0.316587302091519,0,0,0,0,0,0.184770300562348,0
0.905,0,0,0,0,0.31677182237617,0,0,0,0,0,0.184270220176355,0
0.906,0,0,0,0,0.316955842434876,0,0,0,0,0,0.183769848802532,0
0.907,0,0,0,0,0.317139361977043,0,0,0,0,0,0.183269187231034,0
0.908,0,0,0,0,0.317322380712869,0,0,0,0,0,0.182768236252473,0
0.909,0,0,0,0,0.317504898353343,0,0,0,0,0,0.18226699665792,0
0.91,0,0,0,0,0.317686914610243,0,0,0,0,0,0.181765469238901,0
0.911,0,0,0,0,0.317868429196143,0,0,0,0,0,0.181263654787396,0
0.912,0,0,0,0,0.318049441824405,0,0,0,0,0,0.180761554095837,0
0.913,0,0,0,0,0.318229952209185,0,0,0,0,0,0.180259167957112,0
0.914,0,0,0,0,0.318409960065434,0,0,0,0,0,0.179756497164555,0
0.915,0,0,0,0,0.318589465108895,0,0,0,0,0,0.179253542511954,0
0.916,0,0,0,0,0.318768467056103,0,0,0,0,0,0.178750304793541,0
0.917,0,0,0,0,0.318946965624391,0,0,0,0,0,0.178246784803999,0
0.918,0,0,0,0,0.319124960531886,0,0,0,0,0,0.177742983338453,0
0.919,0,0,0,0,0.319302451497508,0,0,0,0,0,0.177238901192475,0
0.92,0,0,0,0,0.319479438240976,0,0,0,0,0,0.17673453916208,0
0.921,0,0,0,0,0.319655920482803,0,0,0,0,0,0.176229898043723,0
0.922,0,0,0,0,0.3198318979443,0,0,0,0,0,0.175724978634303,0
0.923,0,0,0,0,0.320007370347574,0,0,0,0,0,0.175219781731156,0
0.924,0,0,0,0,0.32018233741553,0,0,0,0,0,0.174714308132057,0
0.925,0,0,0,0,0.320356798871872,0,0,0,0,0,0.174208558635217,0
0.926,0,0,0,0,0.320530754441101,0,0,0,0,0,0.173702534039284,0
0.927,0,0,0,0,0.320704203848517,0,0,0,0,0,0.173196235143341,0
0.928,0,0,0,0,0.32087714682022,0,0,0,0,0,0.172689662746901,0
0.929,0,0,0,0,0.321049583083111,0,0,0,0,0,0.172182817649913,0
0.93,0,0,0,0,0.321221512364887,0,0,0,0,0,0.171675700652753,0
0.931,0,0,0,0,0.32139293439405,0,0,0,0,0,0.171168312556228,0
0.932,0,0,0,0,0.3215638488999,0,0,0,0,0,0.170660654161574,0
0.933,0,0,0,0,0.321734255612541,0,0,0,0,0,0.170152726270453,0
0.934,0,0,0,0,0.321904154262876,0,0,0,0,0,0.169644529684952,0
