time,waist,shoulder,elbow,forearm_roll,wrist_angle,wrist_rotate,gripper
0.65,0,-0.39275932719244,3.65245421278249e-05,0,0.785439088519565,0,0.026
0.66,0,-0.392763101433369,3.88126448215842e-05,0,0.785441652369151,0,0.026
0.67,0,-0.392767049354903,4.12060304077477e-05,0,0.785444334198464,0,0.026
0.68,0,-0.39277117611979,4.37078274355129e-05,0,0.78544713751431,0,0.026
0.69,0,-0.392775486960023,4.63212063185892e-05,0,0.785450065870512,0,0.026
0.7,0,-0.39277998717647,4.90493791056035e-05,0,0.785453122867657,0,0.026
0.71,0,-0.392784682138504,5.18955992469539e-05,0,0.78545631215284,0,0.026
0.72,0,-0.392789577283621,5.48631613583317e-05,0,0.785459637419409,0,0.026
0.73,0,-0.392794678117063,5.79554009813577e-05,0,0.785463102406703,0,0.026
0.74,0,-0.392799990211429,6.1175694341109e-05,0,0.785466710899785,0,0.026
0.75,0,-0.392805519206283,6.45274580998723e-05,0,0.78547046672918,0,0.026
0.76,0,-0.392811270807756,6.80141491082309e-05,0,0.785474373770597,0,0.026
0.77,0,-0.392817250788149,7.16392641523789e-05,0,0.785478435944659,0,0.026
0.78,0,-0.392823464985525,7.54063396996574e-05,0,0.785482657216627,0,0.026
0.79,0,-0.392829919303296,7.93189516387627e-05,0,0.785487041596113,0,0.026
0.8,0,-0.392836619709812,8.33807150188437e-05,0,0.785491593136804,0,0.026
0.81,0,-0.392843572237941,8.75952837841587e-05,0,0.785496315936167,0,0.026
0.82,0,-0.392850782984641,9.19663505060675e-05,0,0.785501214135167,0,0.026
0.83,0,-0.392858258110536,9.6497646112137e-05,0,0.785506291917966,0,0.026
0.84,0,-0.39286600383948,0.000101192939611472,0,0.785511553511632,0,0.026
0.85,0,-0.39287402645812,0.000106056037817825,0,0.785517003185834,0,0.026
0.86,0,-0.392882332315455,0.000111090785068713,0,0.785522645252546,0,0.026
0.87,0,-0.392890927822387,0.000116301062942303,0,0.785528484065736,0,0.026
0.88,0,-0.392899819451274,0.000121690789969875,0,0.785534524021058,0,0.026
0.89,0,-0.392909013735469,0.00012726392134782,0,0.785540769555541,0,0.026
0.9,0,-0.392918517268867,0.000133024448643215,0,0.785547225147275,0,0.026
0.91,0,-0.392928336705437,0.000138976399499391,0,0.78555389531509,0,0.026
0.92,0,-0.392938478758755,0.000145123837336392,0,0.785560784618241,0,0.026
0.93,0,-0.392948950201532,0.000151470861049441,0,0.785567897656075,0,0.026
0.94,0,-0.392959757865138,0.000158021604704739,0,0.785575239067713,0,0.026
0.95,0,-0.392970908639119,0.000164780237230822,0,0.785582813531717,0,0.026
0.96,0,-0.392982409470717,0.000171750962108808,0,0.785590625765755,0,0.026
0.97,0,-0.392994267364375,0.000178938017057984,0,0.785598680526271,0,0.026
0.98,0,-0.39300648938125,0.000186345673719612,0,0.785606982608141,0,0.026
0.99,0,-0.393019082638713,0.000193978237337855,0,0.785615536844336,0,0.026
1,0,-0.393032054309847,0.000201840046436697,0,0.785624348105576,0,0.026
1.01,0,-0.393045411622947,0.000209935472495315,0,0.785633421299984,0,0.026
1.02,0,-0.393059161861006,0.000218268919619236,0,0.785642761372739,0,0.026
1.03,0,-0.393073312361206,0.000226844824209482,0,0.785652373305718,0,0.026
1.04,0,-0.393087870514399,0.000235667654629512,0,0.785662262117147,0,0.026
1.05,0,-0.393102843764589,0.000244741910867485,0,0.785672432861239,0,0.026
1.06,0,-0.393118239608408,0.000254072124197424,0,0.785682890627839,0,0.026
1.07,0,-0.393134065594586,0.000263662856836377,0,0.785693640542056,0,0.026
1.08,0,-0.393150329323422,0.000273518701600028,0,0.7857046877639,0,0.026
1.09,0,-0.393167038446246,0.000283644281554085,0,0.785716037487912,0,0.026
1.1,0,-0.393184200664886,0.000294044249664338,0,0.785727694942799,0,0.026
1.11,0,-0.393201823731119,0.000304723288443165,0,0.785739665391052,0,0.026
1.12,0,-0.393219915446129,0.000315686109592928,0,0.785751954128579,0,0.026
