time,waist,shoulder,elbow,forearm_roll,wrist_angle,wrist_rotate,waist_d,shoulder_d,elbow_d,forearm_roll_d,wrist_angle_d,wrist_rotate_d,gripper
3.049,0,-0.134432642539993,0.244218076793215,0,0.102386122513003,0,0,-0.232124472959913,0.256028016827889,0,0.117627606463006,0,0.026
3.05,0,-0.134664767012953,0.244474104810043,0,0.102503750119466,0,0,-0.232357064612795,0.256061176528426,0,0.117670440657316,0,0.026
3.051,0,-0.134897124077566,0.244730165986571,0,0.102621420560124,0,0,-0.232589528852636,0.256093852464581,0,0.117713093972596,0,0.026
3.052,0,-0.135129713606419,0.244986259839036,0,0.102739133654096,0,0,-0.232821864716248,0.256126043953365,0,0.117755566001835,0,0.026
3.053,0,-0.135362535471135,0.245242385882989,0,0.102856889220098,0,0,-0.233054071239357,0.256157750312189,0,0.117797856337745,0,0.026
3.054,0,-0.135595589542374,0.245498543633301,0,0.102974687076436,0,0,-0.233286147456472,0.256188970859934,0,0.117839964573207,0,0.026
3.055,0,-0.135828875689831,0.245754732604161,0,0.103092527041009,0,0,-0.233518092400317,0.256219704916932,0,0.117881890301246,0,0.026
3.056,0,-0.136062393782231,0.246010952309078,0,0.10321040893131,0,0,-0.233749905102134,0.256249951804165,0,0.117923633114698,0,0.026
3.057,0,-0.136296143687333,0.246267202260882,0,0.103328332564425,0,0,-0.233981584592243,0.256279710844005,0,0.117965192606546,0,0.026
3.058,0,-0.136530125271925,0.246523481971727,0,0.103446297757032,0,0,-0.234213129898953,0.25630898136008,0,0.118006568369825,0,0.026
3.059,0,-0.136764338401824,0.246779790953087,0,0.103564304325401,0,0,-0.234444540049386,0.25633776267659,0,0.118047759997357,0,0.026
3.06,0,-0.136998782941874,0.247036128715763,0,0.103682352085399,0,0,-0.234675814069177,0.256366054119816,0,0.118088767082383,0,0.026
3.061,0,-0.137233458755943,0.247292494769883,0,0.103800440852481,0,0,-0.234906950983221,0.256393855016894,0,0.118129589218073,0,0.026
3.062,0,-0.137468365706926,0.2475488886249,0,0.103918570441699,0,0,-0.235137949813352,0.256421164695186,0,0.118170225997165,0,0.026
3.063,0,-0.137703503656739,0.247805309789595,0,0.104036740667696,0,0,-0.235368809581657,0.256447982484738,0,0.11821067701314,0,0.026
3.064,0,-0.137938872466321,0.24806175777208,0,0.104154951344709,0,0,-0.235599529308203,0.25647430771604,0,0.118250941859178,0,0.026
3.065,0,-0.138174471995629,0.248318232079796,0,0.104273202286569,0,0,-0.235830108011175,0.256500139720388,0,0.118291020128324,0,0.026
3.066,0,-0.13841030210364,0.248574732219516,0,0.104391493306697,0,0,-0.236060544708044,0.256525477831275,0,0.118330911414116,0,0.026
3.067,0,-0.138646362648348,0.248831257697347,0,0.104509824218111,0,0,-0.236290838414348,0.256550321382367,0,0.118370615309684,0,0.026
3.068,0,-0.138882653486763,0.249087808018729,0,0.104628194833421,0,0,-0.236520988144754,0.25657466970916,0,0.118410131408491,0,0.026
3.069,0,-0.139119174474908,0.249344382688439,0,0.104746604964829,0,0,-0.236750992911857,0.256598522148394,0,0.118449459304038,0,0.026
3.07,0,-0.139355925467819,0.249600981210587,0,0.104865054424133,0,0,-0.236980851727286,0.256621878037376,0,0.118488598589622,0,0.026
3.071,0,-0.139592906319547,0.249857603088624,0,0.104983543022723,0,0,-0.237210563601156,0.256644736715396,0,0.118527548858909,0,0.026
3.072,0,-0.139830116883148,0.25011424782534,0,0.105102070571582,0,0,-0.237440127542156,0.256667097522737,0,0.118566309705526,0,0.026
3.073,0,-0.14006755701069,0.250370914922863,0,0.105220636881287,0,0,-0.237669542557578,0.256688959800592,0,0.11860488072302,0,0.026
3.074,0,-0.140305226553248,0.250627603882663,0,0.10533924176201,0,0,-0.237898807653035,0.256710322891767,0,0.118643261505146,0,0.026
3.075,0,-0.140543125360901,0.250884314205555,0,0.105457885023515,0,0,-0.238127921833086,0.256731186139807,0,0.118681451645523,0,0.026
3.076,0,-0.140781253282734,0.251141045391695,0,0.105576566475161,0,0,-0.238356884101383,0.25675154889079,0,0.1187194507384,0,0.026
3.077,0,-0.141019610166835,0.251397796940586,0,0.105695285925899,0,0,-0.238585693458525,0.256771410490027,0,0.118757258377167,0,0.026
3.078,0,-0.141258195860294,0.251654568351076,0,0.105814043184277,0,0,-0.238814348905892,0.256790770286139,0,0.118794874156244,0,0.026
3.079,0,-0.141497010209199,0.251911359121362,0,0.105932838058433,0,0,-0.239042849440957,0.256809627626948,0,0.118832297669141,0,0.026
3.08,0,-0.14173605305864,0.252168168748989,0,0.106051670356102,0,0,-0.239271194062457,0.256827981863779,0,0.118869528510502,0,0.026
3.081,0,-0.141975324252703,0.252424996730852,0,0.106170539884612,0,0,-0.239499381765704,0.256845832347351,0,0.11890656627416,0,0.026
3.082,0,-0.142214823634469,0.2526818425632,0,0.106289446450887,0,0,-0.239727411545526,0.25686317843048,0,0.118943410554414,0,0.026
3.083,0,-0.142454551046014,0.25293870574163,0,0.106408389861441,0,0,-0.239955282395096,0.25688001946741,0,0.118980060945689,0,0.026
3.084,0,-0.142694506328409,0.253195585761098,0,0.106527369922387,0,0,-0.240182993306378,0.256896354813377,0,0.119016517042373,0,0.026
3.085,0,-0.142934689321716,0.253452482115911,0,0.106646386439429,0,0,-0.240410543269594,0.256912183824502,0,0.119052778438749,0,0.026
3.086,0,-0.143175099864985,0.253709394299735,0,0.106765439217868,0,0,-0.240637931274253,0.256927505859528,0,0.119088844729774,0,0.026
3.087,0,-0.14341573779626,0.253966321805595,0,0.106884528062598,0,0,-0.240865156307435,0.256942320276893,0,0.119124715509765,0,0.026
3.088,0,-0.143656602952567,0.254223264125872,0,0.107003652778107,0,0,-0.241092217356162,0.256956626437408,0,0.119160390373637,0,0.026
3.089,0,-0.143897695169923,0.254480220752309,0,0.107122813168481,0,0,-0.241319113404141,0.256970423702352,0,0.119195868915952,0,0.026
3.09,0,-0.144139014283327,0.254737191176012,0,0.107242009037397,0,0,-0.241545843436533,0.256983711435877,0,0.119231150732147,0,0.026
3.091,0,-0.144380560126764,0.254994174887448,0,0.107361240188129,0,0,-0.241772406433571,0.256996489000845,0,0.119266235416494,0,0.026
3.092,0,-0.144622332533197,0.255251171376448,0,0.107480506423546,0,0,-0.241998801377686,0.257008755764714,0,0.119301122564897,0,0.026
3.093,0,-0.144864331334575,0.255508180132213,0,0.107599807546111,0,0,-0.242225027247106,0.257020511093229,0,0.11933581177195,0,0.026
3.094,0,-0.145106556361822,0.255765200643306,0,0.107719143357882,0,0,-0.242451083020264,0.257031754355227,0,0.119370302633157,0,0.026
3.095,0,-0.145349007444842,0.256022232397662,0,0.107838513660516,0,0,-0.242676967673692,0.257042484920686,0,0.119404594744015,0,0.026
3.096,0,-0.145591684412516,0.256279274882582,0,0.10795791825526,0,0,-0.242902680182546,0.257052702160115,0,0.11943868769978,0,0.026
3.097,0,-0.145834587092699,0.256536327584742,0,0.108077356942959,0,0,-0.243128219520891,0.257062405446708,0,0.119472581096394,0,0.026
3.098,0,-0.14607771531222,0.256793389990189,0,0.108196829524056,0,0,-0.243353584660803,0.257071594153544,0,0.119506274529251,0,0.026
3.099,0,-0.14632106889688,0.257050461584343,0,0.108316335798585,0,0,-0.243578774573715,0.257080267655954,0,0.119539767594267,0,0.026
3.1,0,-0.146564647671454,0.257307541851999,0,0.108435875566179,0,0,-0.243803788228854,0.257088425330393,0,0.119573059887333,0,0.026
3.101,0,-0.146808451459683,0.257564630277329,0,0.108555448626067,0,0,-0.244028624595532,0.257096066555147,0,0.119606151004707,0,0.026
3.102,0,-0.147052480084278,0.257821726343884,0,0.108675054777071,0,0,-0.244253282639784,0.257103190708697,0,0.119639040542181,0,0.026
3.103,0,-0.147296733366918,0.258078829534593,0,0.108794693817614,0,0,-0.244477761327828,0.257109797172513,0,0.119671728096417,0,0.026
3.104,0,-0.147541211128246,0.258335939331765,0,0.10891436554571,0,0,-0.244702059623193,0.257115885327478,0,0.119704213263298,0,0.026
3.105,0,-0.147785913187869,0.258593055217093,0,0.109034069758973,0,0,-0.244926176489868,0.257121454558186,0,0.119736495639894,0,0.026
3.106,0,-0.148030839364359,0.258850176671651,0,0.109153806254613,0,0,-0.245150110888576,0.257126504248621,0,0.119768574822466,0,0.026
3.107,0,-0.148275989475248,0.259107303175899,0,0.109273574829436,0,0,-0.24537386177946,0.257131033784748,0,0.11980045040768,0,0.026
3.108,0,-0.148521363337027,0.259364434209684,0,0.109393375279843,0,0,-0.245597428122116,0.257135042555135,0,0.119832121992873,0,0.026
3.109,0,-0.148766960765149,0.259621569252239,0,0.109513207401836,0,0,-0.245820808873356,0.257138529947933,0,0.119863589174675,0,0.026
3.11,0,-0.149012781574023,0.259878707782187,0,0.109633070991011,0,0,-0.246044002989255,0.257141495353625,0,0.119894851550265,0,0.026
3.111,0,-0.149258825577012,0.260135849277541,0,0.109752965842561,0,0,-0.246267009424758,0.257143938163845,0,0.119925908716849,0,0.026
3.112,0,-0.149505092586437,0.260392993215704,0,0.109872891751278,0,0,-0.246489827133573,0.257145857772362,0,0.119956760272076,0,0.026
3.113,0,-0.14975158241357,0.260650139073477,0,0.10999284851155,0,0,-0.24671245506759,0.257147253573627,0,0.119987405813398,0,0.026
3.114,0,-0.149998294868638,0.26090728632705,0,0.110112835917363,0,0,-0.24693489217699,0.257148124963226,0,0.120017844938261,0,0.026
3.115,0,-0.150245229760815,0.261164434452014,0,0.110232853762302,0,0,-0.247157137412223,0.257148471339372,0,0.120048077244828,0,0.026
3.116,0,-0.150492386898227,0.261421582923353,0,0.110352901839547,0,0,-0.247379189720386,0.257148292100461,0,0.120078102330785,0,0.026
3.117,0,-0.150739766087947,0.261678731215454,0,0.110472979941877,0,0,-0.247601048048516,0.257147586646879,0,0.120107919794247,0,0.026
3.118,0,-0.150987367135996,0.2619358788021,0,0.110593087861672,0,0,-0.247822711342415,0.257146354381054,0,0.120137529233734,0,0.026
3.119,0,-0.151235189847338,0.262193025156481,0,0.110713225390905,0,0,-0.248044178545123,0.257144594705523,0,0.12016693024728,0,0.026
3.12,0,-0.151483234025883,0.262450169751187,0,0.110833392321153,0,0,-0.248265448600666,0.257142307025742,0,0.12019612243379,0,0.026
3.121,0,-0.151731499474484,0.262707312058213,0,0.110953588443586,0,0,-0.248486520449341,0.257139490747511,0,0.120225105391744,0,0.026
3.122,0,-0.151979985994933,0.26296445154896,0,0.111073813548978,0,0,-0.248707393031502,0.257136145278266,0,0.120253878719905,0,0.026
3.123,0,-0.152228693387965,0.263221587694238,0,0.111194067427698,0,0,-0.248928065286138,0.257132270027742,0,0.120282442017543,0,0.026
3.124,0,-0.152477621453251,0.263478719964266,0,0.111314349869716,0,0,-0.249148536150374,0.257127864406349,0,0.120310794883724,0,0.026
3.125,0,-0.152726769989401,0.263735847828673,0,0.111434660664599,0,0,-0.249368804560487,0.257122927826187,0,0.12033893691778,0,0.026
3.126,0,-0.152976138793962,0.263992970756499,0,0.111554999601517,0,0,-0.249588869450885,0.257117459700747,0,0.120366867719144,0,0.026
3.127,0,-0.153225727663413,0.264250088216199,0,0.111675366469236,0,0,-0.2498087297554,0.257111459445216,0,0.12039458688753,0,0.026
3.128,0,-0.153475536393168,0.264507199675645,0,0.111795761056124,0,0,-0.250028384406163,0.257104926476441,0,0.120422094022876,0,0.026
3.129,0,-0.153725564777574,0.264764304602121,0,0.111916183150147,0,0,-0.250247832333872,0.257097860212227,0,0.120449388725047,0,0.026
3.13,0,-0.153975812609908,0.265021402462333,0,0.112036632538872,0,0,-0.250467072467509,0.257090260072036,0,0.120476470594129,0,0.026
3.131,0,-0.154226279682376,0.265278492722405,0,0.112157109009466,0,0,-0.250686103736356,0.257082125477679,0,0.120503339230807,0,0.026
3.132,0,-0.154476965786112,0.265535574847883,0,0.112277612348697,0,0,-0.250904925066548,0.257073455851152,0,0.120529994235295,0,0.026
3.133,0,-0.154727870711179,0.265792648303734,0,0.112398142342932,0,0,-0.251123535383698,0.257064250616681,0,0.120556435208321,0,0.026
3.134,0,-0.154978994246562,0.266049712554351,0,0.11251869877814,0,0,-0.25134193361246,0.257054509200354,0,0.120582661750947,0,0.026
3.135,0,-0.155230336180175,0.266306767063551,0,0.112639281439891,0,0,-0.251560118675501,0.257044231029102,0,0.120608673464099,0,0.026
3.136,0,-0.15548189629885,0.26656381129458,0,0.112759890113355,0,0,-0.251778089494772,0.257033415531813,0,0.120634469949089,0,0.026
3.137,0,-0.155733674388345,0.266820844710112,0,0.112880524583304,0,0,-0.251995844990404,0.257022062138492,0,0.120660050807212,0,0.026
3.138,0,-0.155985670233336,0.267077866772251,0,0.113001184634112,0,0,-0.252213384081659,0.25701017028145,0,0.120685415640295,0,0.026
3.139,0,-0.156237883617417,0.267334876942532,0,0.113121870049752,0,0,-0.25243070568661,0.256997739393957,0,0.120710564050106,0,0.026
3.14,0,-0.156490314323104,0.267591874681926,0,0.113242580613802,0,0,-0.252647808721318,0.256984768910838,0,0.120735495638576,0,0.026
3.141,0,-0.156742962131825,0.267848859450837,0,0.113363316109441,0,0,-0.252864692101246,0.256971258268518,0,0.120760210007877,0,0.026
3.142,0,-0.156995826823926,0.268105830709106,0,0.113484076319448,0,0,-0.253081354740265,0.256957206905347,0,0.120784706760518,0,0.026
3.143,0,-0.157248908178667,0.268362787916011,0,0.113604861026209,0,0,-0.253297795551674,0.256942614261186,0,0.120808985499212,0,0.026
3.144,0,-0.157502205974218,0.268619730530272,0,0.113725670011708,0,0,-0.253514013445892,0.256927479776709,0,0.120833045826481,0,0.026
3.145,0,-0.157755719987664,0.268876658010049,0,0.113846503057535,0,0,-0.253730007334036,0.256911802895209,0,0.12085688734558,0,0.026
3.146,0,-0.158009449994998,0.269133569812944,0,0.11396735994488,0,0,-0.253945776124298,0.256895583060881,0,0.120880509659604,0,0.026
3.147,0,-0.158263395771123,0.269390465396005,0,0.11408824045454,0,0,-0.254161318724709,0.256878819719799,0,0.120903912372029,0,0.026
3.148,0,-0.158517557089847,0.269647344215725,0,0.114209144366912,0,0,-0.254376634041289,0.256861512319497,0,0.120927095086455,0,0.026
3.149,0,-0.158771933723889,0.269904205728044,0,0.114330071461998,0,0,-0.254591720979355,0.256843660309283,0,0.120950057406788,0,0.026
3.15,0,-0.159026525444868,0.270161049388353,0,0.114451021519405,0,0,-0.254806578442523,0.256825263139847,0,0.120972798937041,0,0.026
3.151,0,-0.15928133202331,0.270417874651493,0,0.114571994318342,0,0,-0.255021205333698,0.256806320263651,0,0.120995319281531,0,0.026
3.152,0,-0.159536353228644,0.270674680971757,0,0.114692989637624,0,0,-0.255235600553757,0.256786831134617,0,0.121017618044702,0,0.026
3.153,0,-0.159791588829198,0.270931467802892,0,0.114814007255668,0,0,-0.255449763003285,0.256766795208805,0,0.121039694831476,0,0.026
3.154,0,-0.160047038592201,0.2711882345981,0,0.1149350469505,0,0,-0.255663691580543,0.256746211943016,0,0.121061549246582,0,0.026
3.155,0,-0.160302702283782,0.271444980810043,0,0.115056108499746,0,0,-0.255877385183669,0.256725080796459,0,0.121083180895352,0,0.026
3.156,0,-0.160558579668965,0.27170170589084,0,0.115177191680642,0,0,-0.256090842708579,0.256703401229532,0,0.121104589383117,0,0.026
3.157,0,-0.160814670511674,0.271958409292069,0,0.115298296270025,0,0,-0.256304063050417,0.256681172704488,0,0.12112577431555,0,0.026
3.158,0,-0.161070974574724,0.272215090464774,0,0.11541942204434,0,0,-0.256517045102911,0.256658394684879,0,0.121146735298403,0,0.026
3.159,0,-0.161327491619827,0.272471748859459,0,0.115540568779639,0,0,-0.256729787759295,0.256635066636833,0,0.121167471938092,0,0.026
3.16,0,-0.161584221407587,0.272728383926096,0,0.115661736251577,0,0,-0.256942289910102,0.256611188026671,0,0.121187983840581,0,0.026
3.161,0,-0.161841163697497,0.272984995114122,0,0.115782924235418,0,0,-0.257154550446246,0.256586758323935,0,0.121208270612816,0,0.026
3.162,0,-0.162098318247943,0.273241581872446,0,0.11590413250603,0,0,-0.257366568255901,0.256561776998451,0,0.121228331861326,0,0.026
3.163,0,-0.162355684816199,0.273498143649445,0,0.116025360837892,0,0,-0.257578342227541,0.256536243522729,0,0.121248167193388,0,0.026
3.164,0,-0.162613263158426,0.273754679892967,0,0.116146609005085,0,0,-0.257789871247351,0.256510157370552,0,0.121267776216306,0,0.026
3.165,0,-0.162871053029674,0.274011190050338,0,0.116267876781301,0,0,-0.258001154200287,0.256483518017185,0,0.121287158537552,0,0.026
3.166,0,-0.163129054183874,0.274267673568355,0,0.116389163939839,0,0,-0.258212189971171,0.25645632494021,0,0.121306313765166,0,0.026
3.167,0,-0.163387266373845,0.274524129893296,0,0.116510470253604,0,0,-0.258422977441881,0.256428577617927,0,0.121325241506951,0,0.026
3.168,0,-0.163645689351287,0.274780558470913,0,0.116631795495111,0,0,-0.258633515494939,0.256400275531154,0,0.121343941371403,0,0.026
3.169,0,-0.163904322866782,0.275036958746445,0,0.116753139436482,0,0,-0.258843803010197,0.256371418162144,0,0.121362412967097,0,0.026
3.17,0,-0.164163166669792,0.275293330164607,0,0.11687450184945,0,0,-0.25905383886729,0.256342004994931,0,0.121380655902949,0,0.026
3.171,0,-0.16442222050866,0.275549672169602,0,0.116995882505353,0,0,-0.259263621944066,0.256312035514925,0,0.121398669787969,0,0.026
3.172,0,-0.164681484130604,0.275805984205117,0,0.117117281175141,0,0,-0.259473151117224,0.256281509209463,0,0.121416454231526,0,0.026
3.173,0,-0.164940957281721,0.276062265714326,0,0.117238697629372,0,0,-0.259682425263228,0.256250425568367,0,0.121434008843632,0,0.026
3.174,0,-0.165200639706984,0.276318516139895,0,0.117360131638216,0,0,-0.259891443255115,0.256218784081195,0,0.121451333233614,0,0.026
3.175,0,-0.165460531150239,0.276574734923976,0,0.117481582971449,0,0,-0.260100203967884,0.256186584241645,0,0.121468427012252,0,0.026
3.176,0,-0.165720631354207,0.276830921508217,0,0.117603051398462,0,0,-0.260308706272172,0.256153825543303,0,0.121485289789663,0,0.026
3.177,0,-0.165980940060479,0.277087075333761,0,0.117724536688251,0,0,-0.260516949039791,0.256120507482277,0,0.12150192117669,0,0.026
3.178,0,-0.166241457009519,0.277343195841243,0,0.117846038609428,0,0,-0.260724931140491,0.256086629556667,0,0.121518320784518,0,0.026
3.179,0,-0.166502181940659,0.2775992824708,0,0.117967556930212,0,0,-0.260932651442173,0.256052191265323,0,0.12153448822416,0,0.026
3.18,0,-0.166763114592102,0.277855334662065,0,0.118089091418437,0,0,-0.261140108812868,0.256017192110035,0,0.121550423107482,0,0.026
3.181,0,-0.167024254700914,0.278111351854175,0,0.118210641841544,0,0,-0.261347302118931,0.255981631593619,0,0.1215661250463,0,0.026
3.182,0,-0.167285602003033,0.278367333485769,0,0.11833220796659,0,0,-0.26155423022517,0.255945509220979,0,0.121581593652844,0,0.026
3.183,0,-0.167547156233259,0.27862327899499,0,0.118453789560243,0,0,-0.26176089199524,0.255908824498151,0,0.121596828539362,0,0.026
3.184,0,-0.167808917125254,0.278879187819488,0,0.118575386388783,0,0,-0.261967286292844,0.255871576934279,0,0.121611829319028,0,0.026
3.185,0,-0.168070884411547,0.279135059396422,0,0.118696998218102,0,0,-0.262173411978712,0.255833766038434,0,0.121626595604435,0,0.026
3.186,0,-0.168333057823525,0.27939089316246,0,0.118818624813706,0,0,-0.262379267914182,0.255795391323523,0,0.121641127009436,0,0.026
3.187,0,-0.16859543709144,0.279646688553784,0,0.118940265940715,0,0,-0.262584852957683,0.255756452302201,0,0.121655423147236,0,0.026
3.188,0,-0.168858021944397,0.279902445006086,0,0.119061921363863,0,0,-0.262790165968179,0.255716948490426,0,0.121669483632065,0,0.026
3.189,0,-0.169120812110365,0.280158161954577,0,0.119183590847495,0,0,-0.262995205802069,0.255676879405156,0,0.121683308078055,0,0.026
3.19,0,-0.169383807316167,0.280413838833982,0,0.119305274155573,0,0,-0.263199971316491,0.255636244566122,0,0.121696896100151,0,0.026
3.191,0,-0.169647007287484,0.280669475078548,0,0.119426971051673,0,0,-0.263404461364988,0.255595043493055,0,0.121710247312723,0,0.026
3.192,0,-0.169910411748849,0.280925070122041,0,0.119548681298986,0,0,-0.263608674802008,0.255553275709438,0,0.121723361331379,0,0.026
3.193,0,-0.170174020423651,0.28118062339775,0,0.119670404660317,0,0,-0.263812610479852,0.255510940739414,0,0.121736237771504,0,0.026
3.194,0,-0.170437833034131,0.28143613433849,0,0.119792140898089,0,0,-0.264016267250342,0.255468038109332,0,0.121748876248995,0,0.026
3.195,0,-0.170701849301381,0.281691602376599,0,0.119913889774338,0,0,-0.264219643963106,0.255424567346998,0,0.121761276379866,0,0.026
3.196,0,-0.170966068945344,0.281947026943946,0,0.120035651050717,0,0,-0.264422739468527,0.255380527982903,0,0.121773437780907,0,0.026
3.197,0,-0.171230491684813,0.282202407471929,0,0.120157424488498,0,0,-0.264625552613441,0.25533591954807,0,0.121785360068562,0,0.026
3.198,0,-0.171495117237426,0.282457743391477,0,0.120279209848567,0,0,-0.264828082246038,0.255290741576844,0,0.121797042860356,0,0.026
3.199,0,-0.171759945319672,0.282713034133054,0,0.120401006891427,0,0,-0.265030327211734,0.255244993604298,0,0.12180848577359,0,0.026
3.2,0,-0.172024975646884,0.282968279126658,0,0.120522815377201,0,0,-0.265232286355306,0.25519867516736,0,0.121819688425921,0,0.026
3.201,0,-0.172290207933239,0.283223477801825,0,0.120644635065627,0,0,-0.265433958520736,0.255151785805865,0,0.121830650435809,0,0.026
3.202,0,-0.17255564189176,0.283478629587631,0,0.120766465716063,0,0,-0.265635342550651,0.255104325060417,0,0.121841371421574,0,0.026
3.203,0,-0.172821277234311,0.283733733912692,0,0.120888307087484,0,0,-0.26583643728706,0.255056292474093,0,0.121851851002161,0,0.026
3.204,0,-0.173087113671598,0.283988790205166,0,0.121010158938486,0,0,-0.266037241569362,0.25500768759097,0,0.121862088796416,0,0.026
3.205,0,-0.173353150913167,0.284243797892757,0,0.121132021027283,0,0,-0.266237754238465,0.254958509958716,0,0.121872084424389,0,0.026
3.206,0,-0.173619388667406,0.284498756402715,0,0.121253893111707,0,0,-0.266437974131703,0.254908759124827,0,0.121881837505484,0,0.026
3.207,0,-0.173885826641537,0.28475366516184,0,0.121375774949213,0,0,-0.266637900087024,0.25485843464045,0,0.121891347660292,0,0.026
3.208,0,-0.174152464541624,0.285008523596481,0,0.121497666296873,0,0,-0.266837530940114,0.254807536056864,0,0.121900614508952,0,0.026
3.209,0,-0.174419302072564,0.285263331132538,0,0.121619566911382,0,0,-0.267036865526657,0.25475606292907,0,0.121909637672794,0,0.026
3.21,0,-0.174686338938091,0.285518087195467,0,0.121741476549055,0,0,-0.267235902680748,0.254704014812661,0,0.121918416772922,0,0.026
3.211,0,-0.174953574840772,0.285772791210279,0,0.121863394965828,0,0,-0.267434641235657,0.254651391266137,0,0.121926951431244,0,0.026
3.212,0,-0.175221009482007,0.286027442601546,0,0.121985321917259,0,0,-0.267633080022884,0.254598191848317,0,0.12193524126932,0,0.026
3.213,0,-0.17548864256203,0.286282040793394,0,0.122107257158528,0,0,-0.267831217873951,0.254544416121659,0,0.121943285909865,0,0.026
3.214,0,-0.175756473779904,0.286536585209516,0,0.122229200444438,0,0,-0.268029053618808,0.254490063649831,0,0.121951084975639,0,0.026
3.215,0,-0.176024502833523,0.286791075273165,0,0.122351151529414,0,0,-0.2682265860863,0.254435133997986,0,0.121958638089582,0,0.026
3.216,0,-0.176292729419609,0.287045510407163,0,0.122473110167503,0,0,-0.268423814104467,0.2543796267341,0,0.121965944875407,0,0.026
3.217,0,-0.176561153233714,0.287299890033897,0,0.122595076112379,0,0,-0.268620736500382,0.254323541427287,0,0.121973004956866,0,0.026
3.218,0,-0.176829773970214,0.287554213575325,0,0.122717049117335,0,0,-0.268817352099386,0.254266877648926,0,0.121979817958199,0,0.026
3.219,0,-0.177098591322314,0.287808480452973,0,0.122839028935294,0,0,-0.269013659727408,0.254209634972637,0,0.121986383504235,0,0.026
3.22,0,-0.177367604982041,0.288062690087946,0,0.122961015318798,0,0,-0.269209658207153,0.254151812973032,0,0.121992701219674,0,0.026
3.221,0,-0.177636814640248,0.288316841900919,0,0.123083008020018,0,0,-0.269405346362153,0.254093411227763,0,0.12199877073016,0,0.026
3.222,0,-0.17790621998661,0.288570935312147,0,0.123205006790748,0,0,-0.269600723014665,0.254034429316321,0,0.122004591661665,0,0.026
3.223,0,-0.178175820709625,0.288824969741463,0,0.123327011382409,0,0,-0.269795786984753,0.253974866818774,0,0.122010163639906,0,0.026
3.224,0,-0.17844561649661,0.289078944608282,0,0.123449021546049,0,0,-0.269990537092903,0.253914723319193,0,0.122015486291936,0,0.026
3.225,0,-0.178715607033703,0.289332859331601,0,0.123571037032341,0,0,-0.270184972157792,0.253853998401975,0,0.122020559244465,0,0.026
3.226,0,-0.17898579200586,0.289586713330003,0,0.123693057591586,0,0,-0.270379090997525,0.253792691654432,0,0.122025382125027,0,0.026
3.227,0,-0.179256171096858,0.289840506021658,0,0.123815082973711,0,0,-0.270572892429029,0.253730802665455,0,0.12202995456138,0,0.026
3.228,0,-0.179526743989287,0.290094236824323,0,0.123937112928272,0,0,-0.270766375268194,0.253668331025868,0,0.122034276181664,0,0.026
3.229,0,-0.179797510364555,0.290347905155349,0,0.124059147204454,0,0,-0.270959538330472,0.253605276329066,0,0.122038346614706,0,0.026
3.23,0,-0.180068469902886,0.290601510431678,0,0.124181185551068,0,0,-0.271152380429244,0.25354163816938,0,0.122042165489236,0,0.026
3.231,0,-0.180339622283315,0.290855052069848,0,0.124303227716558,0,0,-0.271344900378199,0.253477416143994,0,0.12204573243483,0,0.026
3.232,0,-0.180610967183693,0.291108529485992,0,0.124425273448993,0,0,-0.271537096989193,0.253412609851834,0,0.122049047081325,0,0.026
3.233,0,-0.180882504280682,0.291361942095844,0,0.124547322496074,0,0,-0.271728969073783,0.253347218894042,0,0.122052109059103,0,0.026
3.234,0,-0.181154233249756,0.291615289314738,0,0.124669374605133,0,0,-0.271920515442048,0.253281242873336,0,0.122054917998753,0,0.026
3.235,0,-0.181426153765198,0.291868570557611,0,0.124791429523132,0,0,-0.272111734903052,0.253214681394284,0,0.122057473531216,0,0.026
3.236,0,-0.181698265500101,0.292121785239005,0,0.124913486996663,0,0,-0.272302626266184,0.253147534064924,0,0.122059775288546,0,0.026
3.237,0,-0.181970568126367,0.29237493277307,0,0.125035546771952,0,0,-0.272493188337509,0.253079800493061,0,0.122061822902141,0,0.026
3.238,0,-0.182243061314705,0.292628012573564,0,0.125157608594854,0,0,-0.272683419924909,0.253011480290534,0,0.122063616004828,0,0.026
3.239,0,-0.18251574473463,0.292881024053854,0,0.125279672210858,0,0,-0.272873319833108,0.252942573069928,0,0.122065154229206,0,0.026
3.24,0,-0.182788618054463,0.293133966626924,0,0.125401737365088,0,0,-0.273062886867689,0.252873078446693,0,0.122066437208756,0,0.026
3.241,0,-0.183061680941331,0.293386839705371,0,0.125523803802296,0,0,-0.273252119831676,0.252802996037654,0,0.122067464577033,0,0.026
3.242,0,-0.183334933061162,0.293639642701408,0,0.125645871266873,0,0,-0.273441017528771,0.252732325462235,0,0.12206823596835,0,0.026
3.243,0,-0.183608374078691,0.293892375026871,0,0.125767939502842,0,0,-0.273629578760289,0.252661066341507,0,0.122068751017221,0,0.026
3.244,0,-0.183882003657451,0.294145036093212,0,0.125890008253859,0,0,-0.273817802327831,0.252589218298688,0,0.122069009358705,0,0.026
3.245,0,-0.184155821459779,0.294397625311511,0,0.126012077263218,0,0,-0.27400568703171,0.252516780959463,0,0.12206901062847,0,0.026
3.246,0,-0.184429827146811,0.29465014209247,0,0.126134146273846,0,0,-0.274193231671097,0.252443753950929,0,0.122068754462344,0,0.026
